,description,date,Human voice - Shouting,Human voice - Singing,Music non-amplified,Nature elements - Wind,Transport road - Passenger car,Transport road - Siren,Unsupported,latitude,longitude
1415,MP 06: Parkstraat 2 La Filosovia,2022-09-07,1,0,0,0,19,0,4,50.87409073433792,4.700018371714718
1416,MP 06: Parkstraat 2 La Filosovia,2022-09-08,4,0,0,0,22,3,14,50.87409073433792,4.700018371714718
1417,MP 06: Parkstraat 2 La Filosovia,2022-09-09,0,0,0,1,28,2,6,50.87409073433792,4.700018371714718
1418,MP 06: Parkstraat 2 La Filosovia,2022-09-10,4,0,0,0,5,0,2,50.87409073433792,4.700018371714718
1419,MP 06: Parkstraat 2 La Filosovia,2022-09-11,0,0,0,0,9,1,4,50.87409073433792,4.700018371714718
1420,MP 06: Parkstraat 2 La Filosovia,2022-09-12,1,0,0,0,23,3,3,50.87409073433792,4.700018371714718
1421,MP 06: Parkstraat 2 La Filosovia,2022-09-13,0,0,0,0,33,0,9,50.87409073433792,4.700018371714718
1422,MP 06: Parkstraat 2 La Filosovia,2022-09-14,0,0,0,0,29,0,1,50.87409073433792,4.700018371714718
1423,MP 06: Parkstraat 2 La Filosovia,2022-09-15,1,0,0,0,28,1,7,50.87409073433792,4.700018371714718
1424,MP 06: Parkstraat 2 La Filosovia,2022-09-16,0,0,0,0,29,2,5,50.87409073433792,4.700018371714718
1425,MP 06: Parkstraat 2 La Filosovia,2022-09-17,0,0,0,0,8,2,1,50.87409073433792,4.700018371714718
1426,MP 06: Parkstraat 2 La Filosovia,2022-09-18,0,0,0,0,2,2,2,50.87409073433792,4.700018371714718
1427,MP 06: Parkstraat 2 La Filosovia,2022-09-19,0,0,0,0,20,1,2,50.87409073433792,4.700018371714718
1428,MP 06: Parkstraat 2 La Filosovia,2022-09-20,0,0,0,0,16,0,4,50.87409073433792,4.700018371714718
1429,MP 06: Parkstraat 2 La Filosovia,2022-09-21,0,0,0,0,17,0,5,50.87409073433792,4.700018371714718
1430,MP 06: Parkstraat 2 La Filosovia,2022-09-22,0,0,0,0,31,2,3,50.87409073433792,4.700018371714718
1431,MP 06: Parkstraat 2 La Filosovia,2022-09-23,1,0,0,0,28,2,7,50.87409073433792,4.700018371714718
1432,MP 06: Parkstraat 2 La Filosovia,2022-09-24,0,0,0,0,15,1,9,50.87409073433792,4.700018371714718
1433,MP 06: Parkstraat 2 La Filosovia,2022-09-25,0,0,0,0,5,2,5,50.87409073433792,4.700018371714718
1434,MP 06: Parkstraat 2 La Filosovia,2022-09-26,0,0,0,0,27,1,13,50.87409073433792,4.700018371714718
1435,MP 06: Parkstraat 2 La Filosovia,2022-09-27,2,0,0,0,18,2,2,50.87409073433792,4.700018371714718
1436,MP 06: Parkstraat 2 La Filosovia,2022-09-28,3,0,0,0,44,2,13,50.87409073433792,4.700018371714718
1437,MP 06: Parkstraat 2 La Filosovia,2022-09-29,5,0,0,0,14,5,13,50.87409073433792,4.700018371714718
1438,MP 06: Parkstraat 2 La Filosovia,2022-09-30,2,2,0,0,34,3,8,50.87409073433792,4.700018371714718
1439,MP 06: Parkstraat 2 La Filosovia,2022-10-01,0,2,0,0,10,2,10,50.87409073433792,4.700018371714718
1440,MP 06: Parkstraat 2 La Filosovia,2022-10-02,0,0,0,0,7,1,1,50.87409073433792,4.700018371714718
1441,MP 06: Parkstraat 2 La Filosovia,2022-10-03,1,0,0,0,17,0,1,50.87409073433792,4.700018371714718
1442,MP 06: Parkstraat 2 La Filosovia,2022-10-04,0,0,0,0,10,4,5,50.87409073433792,4.700018371714718
1443,MP 06: Parkstraat 2 La Filosovia,2022-10-05,1,1,0,0,19,4,6,50.87409073433792,4.700018371714718
1444,MP 06: Parkstraat 2 La Filosovia,2022-10-06,4,0,1,0,18,3,13,50.87409073433792,4.700018371714718
1445,MP 06: Parkstraat 2 La Filosovia,2022-10-07,3,2,0,0,18,2,10,50.87409073433792,4.700018371714718
1446,MP 06: Parkstraat 2 La Filosovia,2022-10-08,0,0,0,0,9,2,1,50.87409073433792,4.700018371714718
1447,MP 06: Parkstraat 2 La Filosovia,2022-10-09,0,0,0,0,6,0,1,50.87409073433792,4.700018371714718
1448,MP 06: Parkstraat 2 La Filosovia,2022-10-10,1,0,0,0,27,1,5,50.87409073433792,4.700018371714718
1449,MP 06: Parkstraat 2 La Filosovia,2022-10-11,1,0,0,0,25,3,11,50.87409073433792,4.700018371714718
1450,MP 06: Parkstraat 2 La Filosovia,2022-10-12,5,0,0,0,22,2,37,50.87409073433792,4.700018371714718
1451,MP 06: Parkstraat 2 La Filosovia,2022-10-13,6,1,0,1,29,0,14,50.87409073433792,4.700018371714718
1452,MP 06: Parkstraat 2 La Filosovia,2022-10-14,8,1,0,0,33,1,21,50.87409073433792,4.700018371714718
1453,MP 06: Parkstraat 2 La Filosovia,2022-10-15,4,0,0,0,9,0,0,50.87409073433792,4.700018371714718
1454,MP 06: Parkstraat 2 La Filosovia,2022-10-16,0,0,0,0,5,1,1,50.87409073433792,4.700018371714718
1455,MP 06: Parkstraat 2 La Filosovia,2022-10-17,0,0,0,0,15,2,6,50.87409073433792,4.700018371714718
1456,MP 06: Parkstraat 2 La Filosovia,2022-10-18,2,0,0,0,23,2,8,50.87409073433792,4.700018371714718
1457,MP 06: Parkstraat 2 La Filosovia,2022-10-19,2,1,0,0,14,2,14,50.87409073433792,4.700018371714718
1458,MP 06: Parkstraat 2 La Filosovia,2022-10-20,1,0,0,0,34,1,8,50.87409073433792,4.700018371714718
1459,MP 06: Parkstraat 2 La Filosovia,2022-10-21,7,1,0,0,15,0,11,50.87409073433792,4.700018371714718
1460,MP 06: Parkstraat 2 La Filosovia,2022-10-22,0,1,0,0,8,0,9,50.87409073433792,4.700018371714718
1461,MP 06: Parkstraat 2 La Filosovia,2022-10-23,1,0,0,0,0,1,3,50.87409073433792,4.700018371714718
1462,MP 06: Parkstraat 2 La Filosovia,2022-10-24,0,0,0,0,20,3,3,50.87409073433792,4.700018371714718
1463,MP 06: Parkstraat 2 La Filosovia,2022-10-25,3,0,0,0,30,2,6,50.87409073433792,4.700018371714718
1464,MP 06: Parkstraat 2 La Filosovia,2022-10-26,0,0,0,0,18,0,4,50.87409073433792,4.700018371714718
1465,MP 06: Parkstraat 2 La Filosovia,2022-10-27,0,0,0,0,15,1,7,50.87409073433792,4.700018371714718
1466,MP 06: Parkstraat 2 La Filosovia,2022-10-28,0,0,0,0,25,1,9,50.87409073433792,4.700018371714718
1467,MP 06: Parkstraat 2 La Filosovia,2022-10-29,0,0,0,0,11,1,4,50.87409073433792,4.700018371714718
1468,MP 06: Parkstraat 2 La Filosovia,2022-10-30,0,2,0,0,4,0,3,50.87409073433792,4.700018371714718
1469,MP 06: Parkstraat 2 La Filosovia,2022-10-31,0,0,0,0,17,2,4,50.87409073433792,4.700018371714718
1470,MP 06: Parkstraat 2 La Filosovia,2022-11-01,3,1,0,0,3,2,13,50.87409073433792,4.700018371714718
1471,MP 06: Parkstraat 2 La Filosovia,2022-11-02,0,0,0,0,12,1,4,50.87409073433792,4.700018371714718
1472,MP 06: Parkstraat 2 La Filosovia,2022-11-03,0,0,0,0,21,3,10,50.87409073433792,4.700018371714718
1473,MP 06: Parkstraat 2 La Filosovia,2022-11-04,1,1,0,0,28,2,13,50.87409073433792,4.700018371714718
1474,MP 06: Parkstraat 2 La Filosovia,2022-11-05,0,0,0,0,5,1,4,50.87409073433792,4.700018371714718
1475,MP 06: Parkstraat 2 La Filosovia,2022-11-06,0,0,0,0,4,0,4,50.87409073433792,4.700018371714718
1476,MP 06: Parkstraat 2 La Filosovia,2022-11-07,0,0,0,0,19,0,4,50.87409073433792,4.700018371714718
1477,MP 06: Parkstraat 2 La Filosovia,2022-11-08,0,1,0,0,21,1,5,50.87409073433792,4.700018371714718
1478,MP 06: Parkstraat 2 La Filosovia,2022-11-09,0,0,0,0,13,0,3,50.87409073433792,4.700018371714718
1479,MP 06: Parkstraat 2 La Filosovia,2022-11-10,1,1,0,0,22,0,6,50.87409073433792,4.700018371714718
1480,MP 06: Parkstraat 2 La Filosovia,2022-11-11,4,0,0,0,9,2,11,50.87409073433792,4.700018371714718
1481,MP 06: Parkstraat 2 La Filosovia,2022-11-12,1,0,0,0,8,0,3,50.87409073433792,4.700018371714718
1482,MP 06: Parkstraat 2 La Filosovia,2022-11-13,0,0,0,1,11,1,0,50.87409073433792,4.700018371714718
1483,MP 06: Parkstraat 2 La Filosovia,2022-11-14,1,0,0,0,28,1,4,50.87409073433792,4.700018371714718
1484,MP 06: Parkstraat 2 La Filosovia,2022-11-15,1,0,0,0,37,3,6,50.87409073433792,4.700018371714718
1485,MP 06: Parkstraat 2 La Filosovia,2022-11-16,2,0,0,0,30,1,10,50.87409073433792,4.700018371714718
1486,MP 06: Parkstraat 2 La Filosovia,2022-11-17,1,2,0,1,20,1,3,50.87409073433792,4.700018371714718
1487,MP 06: Parkstraat 2 La Filosovia,2022-11-18,0,0,0,0,31,4,4,50.87409073433792,4.700018371714718
1488,MP 06: Parkstraat 2 La Filosovia,2022-11-19,0,0,0,0,14,0,1,50.87409073433792,4.700018371714718
1489,MP 06: Parkstraat 2 La Filosovia,2022-11-20,1,0,0,0,10,2,2,50.87409073433792,4.700018371714718
1490,MP 06: Parkstraat 2 La Filosovia,2022-11-21,1,0,0,0,21,0,4,50.87409073433792,4.700018371714718
1491,MP 06: Parkstraat 2 La Filosovia,2022-11-22,0,0,0,0,16,2,3,50.87409073433792,4.700018371714718
1492,MP 06: Parkstraat 2 La Filosovia,2022-11-23,1,0,0,0,14,2,6,50.87409073433792,4.700018371714718
1493,MP 06: Parkstraat 2 La Filosovia,2022-11-24,2,0,0,1,16,0,9,50.87409073433792,4.700018371714718
1494,MP 06: Parkstraat 2 La Filosovia,2022-11-25,1,0,0,0,22,4,7,50.87409073433792,4.700018371714718
1495,MP 06: Parkstraat 2 La Filosovia,2022-11-26,0,0,0,0,7,1,3,50.87409073433792,4.700018371714718
1496,MP 06: Parkstraat 2 La Filosovia,2022-11-27,0,0,0,0,5,0,1,50.87409073433792,4.700018371714718
1497,MP 06: Parkstraat 2 La Filosovia,2022-11-28,0,0,0,0,14,1,2,50.87409073433792,4.700018371714718
1498,MP 06: Parkstraat 2 La Filosovia,2022-11-29,0,0,0,0,22,1,5,50.87409073433792,4.700018371714718
1499,MP 06: Parkstraat 2 La Filosovia,2022-11-30,0,0,0,0,11,2,4,50.87409073433792,4.700018371714718
1500,MP 06: Parkstraat 2 La Filosovia,2022-12-01,1,0,0,1,12,0,8,50.87409073433792,4.700018371714718
1501,MP 06: Parkstraat 2 La Filosovia,2022-12-02,2,0,0,0,20,0,6,50.87409073433792,4.700018371714718
1502,MP 06: Parkstraat 2 La Filosovia,2022-12-03,0,0,0,0,2,0,1,50.87409073433792,4.700018371714718
1503,MP 06: Parkstraat 2 La Filosovia,2022-12-04,0,0,0,0,4,0,0,50.87409073433792,4.700018371714718
1504,MP 06: Parkstraat 2 La Filosovia,2022-12-05,0,0,0,0,8,1,5,50.87409073433792,4.700018371714718
1505,MP 06: Parkstraat 2 La Filosovia,2022-12-06,2,0,0,0,12,0,4,50.87409073433792,4.700018371714718
1506,MP 06: Parkstraat 2 La Filosovia,2022-12-07,1,0,0,1,15,0,3,50.87409073433792,4.700018371714718
1507,MP 06: Parkstraat 2 La Filosovia,2022-12-08,1,0,0,0,11,1,2,50.87409073433792,4.700018371714718
1508,MP 06: Parkstraat 2 La Filosovia,2022-12-09,3,0,0,1,13,5,8,50.87409073433792,4.700018371714718
1509,MP 06: Parkstraat 2 La Filosovia,2022-12-10,1,0,0,0,3,2,1,50.87409073433792,4.700018371714718
1510,MP 06: Parkstraat 2 La Filosovia,2022-12-11,0,0,0,0,2,1,3,50.87409073433792,4.700018371714718
1511,MP 06: Parkstraat 2 La Filosovia,2022-12-12,0,0,0,0,7,0,3,50.87409073433792,4.700018371714718
1512,MP 06: Parkstraat 2 La Filosovia,2022-12-13,3,0,0,0,4,2,3,50.87409073433792,4.700018371714718
1513,MP 06: Parkstraat 2 La Filosovia,2022-12-14,0,0,0,0,1,1,1,50.87409073433792,4.700018371714718
1514,MP 06: Parkstraat 2 La Filosovia,2022-12-15,1,0,0,0,10,0,2,50.87409073433792,4.700018371714718
1515,MP 06: Parkstraat 2 La Filosovia,2022-12-16,1,0,0,0,14,0,5,50.87409073433792,4.700018371714718
1516,MP 06: Parkstraat 2 La Filosovia,2022-12-17,2,0,0,0,5,2,3,50.87409073433792,4.700018371714718
1517,MP 06: Parkstraat 2 La Filosovia,2022-12-18,0,0,0,0,6,3,2,50.87409073433792,4.700018371714718
1518,MP 06: Parkstraat 2 La Filosovia,2022-12-19,0,0,0,0,14,2,2,50.87409073433792,4.700018371714718
1519,MP 06: Parkstraat 2 La Filosovia,2022-12-20,2,0,0,1,14,0,6,50.87409073433792,4.700018371714718
1520,MP 06: Parkstraat 2 La Filosovia,2022-12-21,2,0,0,0,11,1,3,50.87409073433792,4.700018371714718
1521,MP 06: Parkstraat 2 La Filosovia,2022-12-22,0,0,0,0,23,1,4,50.87409073433792,4.700018371714718
1522,MP 06: Parkstraat 2 La Filosovia,2022-12-23,0,0,0,0,13,0,4,50.87409073433792,4.700018371714718
1523,MP 06: Parkstraat 2 La Filosovia,2022-12-24,1,0,0,0,7,1,1,50.87409073433792,4.700018371714718
1524,MP 06: Parkstraat 2 La Filosovia,2022-12-25,1,0,0,0,2,0,0,50.87409073433792,4.700018371714718
1525,MP 06: Parkstraat 2 La Filosovia,2022-12-26,0,0,0,0,14,0,0,50.87409073433792,4.700018371714718
1526,MP 06: Parkstraat 2 La Filosovia,2022-12-27,0,0,0,0,1,3,2,50.87409073433792,4.700018371714718
1527,MP 06: Parkstraat 2 La Filosovia,2022-12-28,0,0,0,0,7,0,3,50.87409073433792,4.700018371714718
1528,MP 06: Parkstraat 2 La Filosovia,2022-12-29,0,0,0,0,17,0,2,50.87409073433792,4.700018371714718
1529,MP 06: Parkstraat 2 La Filosovia,2022-12-30,12,0,0,0,8,0,9,50.87409073433792,4.700018371714718
1530,MP 06: Parkstraat 2 La Filosovia,2022-12-31,1,1,0,0,7,0,4,50.87409073433792,4.700018371714718
1531,MP 07: Naamsestraat 81,2022-02-18,24,0,0,0,129,4,0,50.87381822269834,4.70010170607578
1532,MP 07: Naamsestraat 81,2022-02-19,1,0,0,0,1,4,0,50.87381822269834,4.70010170607578
1533,MP 07: Naamsestraat 81,2022-02-20,0,0,0,0,1,3,0,50.87381822269834,4.70010170607578
1534,MP 07: Naamsestraat 81,2022-02-21,1,0,0,0,4,6,0,50.87381822269834,4.70010170607578
1535,MP 07: Naamsestraat 81,2022-02-22,1,0,0,0,10,4,0,50.87381822269834,4.70010170607578
1536,MP 07: Naamsestraat 81,2022-02-23,0,0,0,0,5,4,0,50.87381822269834,4.70010170607578
1537,MP 07: Naamsestraat 81,2022-02-24,1,0,0,0,9,4,0,50.87381822269834,4.70010170607578
1538,MP 07: Naamsestraat 81,2022-02-25,10,0,0,0,34,10,0,50.87381822269834,4.70010170607578
1539,MP 07: Naamsestraat 81,2022-02-26,1,0,0,0,13,12,0,50.87381822269834,4.70010170607578
1540,MP 07: Naamsestraat 81,2022-02-27,4,0,0,0,27,5,0,50.87381822269834,4.70010170607578
1541,MP 07: Naamsestraat 81,2022-02-28,13,0,0,0,26,2,0,50.87381822269834,4.70010170607578
1542,MP 07: Naamsestraat 81,2022-03-01,13,0,0,0,27,8,0,50.87381822269834,4.70010170607578
1543,MP 07: Naamsestraat 81,2022-03-02,7,0,0,0,27,1,0,50.87381822269834,4.70010170607578
1544,MP 07: Naamsestraat 81,2022-03-03,17,0,0,0,55,7,0,50.87381822269834,4.70010170607578
1545,MP 07: Naamsestraat 81,2022-03-04,11,0,0,0,48,9,0,50.87381822269834,4.70010170607578
1546,MP 07: Naamsestraat 81,2022-03-05,0,0,0,0,19,3,0,50.87381822269834,4.70010170607578
1547,MP 07: Naamsestraat 81,2022-03-06,0,0,0,0,14,0,0,50.87381822269834,4.70010170607578
1548,MP 07: Naamsestraat 81,2022-03-07,25,0,0,0,37,3,0,50.87381822269834,4.70010170607578
1549,MP 07: Naamsestraat 81,2022-03-08,19,0,0,0,31,8,0,50.87381822269834,4.70010170607578
1550,MP 07: Naamsestraat 81,2022-03-09,9,0,0,0,18,5,0,50.87381822269834,4.70010170607578
1551,MP 07: Naamsestraat 81,2022-03-10,6,0,0,2,97,5,0,50.87381822269834,4.70010170607578
1552,MP 07: Naamsestraat 81,2022-03-11,16,0,0,2,75,8,0,50.87381822269834,4.70010170607578
1553,MP 07: Naamsestraat 81,2022-03-12,0,0,1,1,13,1,0,50.87381822269834,4.70010170607578
1554,MP 07: Naamsestraat 81,2022-03-13,1,0,0,1,10,3,0,50.87381822269834,4.70010170607578
1555,MP 07: Naamsestraat 81,2022-03-14,5,0,0,0,683,11,0,50.87381822269834,4.70010170607578
1556,MP 07: Naamsestraat 81,2022-03-15,14,0,0,0,665,7,0,50.87381822269834,4.70010170607578
1557,MP 07: Naamsestraat 81,2022-03-16,22,0,0,1,521,6,0,50.87381822269834,4.70010170607578
1558,MP 07: Naamsestraat 81,2022-03-17,32,0,1,1,470,13,0,50.87381822269834,4.70010170607578
1559,MP 07: Naamsestraat 81,2022-03-18,25,0,1,0,463,7,0,50.87381822269834,4.70010170607578
1560,MP 07: Naamsestraat 81,2022-03-19,10,0,0,0,19,5,0,50.87381822269834,4.70010170607578
1561,MP 07: Naamsestraat 81,2022-03-20,1,0,0,0,5,1,0,50.87381822269834,4.70010170607578
1562,MP 07: Naamsestraat 81,2022-03-21,7,0,0,1,34,2,0,50.87381822269834,4.70010170607578
1563,MP 07: Naamsestraat 81,2022-03-22,3,0,0,0,28,0,1,50.87381822269834,4.70010170607578
1564,MP 07: Naamsestraat 81,2022-03-23,3,0,0,0,22,0,15,50.87381822269834,4.70010170607578
1565,MP 07: Naamsestraat 81,2022-03-24,3,0,0,0,39,2,13,50.87381822269834,4.70010170607578
1566,MP 07: Naamsestraat 81,2022-03-25,7,0,0,0,34,1,21,50.87381822269834,4.70010170607578
1567,MP 07: Naamsestraat 81,2022-03-26,0,0,0,0,12,0,2,50.87381822269834,4.70010170607578
1568,MP 07: Naamsestraat 81,2022-03-27,1,0,0,0,12,1,1,50.87381822269834,4.70010170607578
1569,MP 07: Naamsestraat 81,2022-03-28,2,0,0,0,33,11,35,50.87381822269834,4.70010170607578
1570,MP 07: Naamsestraat 81,2022-03-29,5,0,0,0,38,2,8,50.87381822269834,4.70010170607578
1571,MP 07: Naamsestraat 81,2022-03-30,4,0,0,0,33,2,23,50.87381822269834,4.70010170607578
1572,MP 07: Naamsestraat 81,2022-03-31,4,0,0,0,31,3,16,50.87381822269834,4.70010170607578
1573,MP 07: Naamsestraat 81,2022-04-01,2,0,0,0,56,3,16,50.87381822269834,4.70010170607578
1574,MP 07: Naamsestraat 81,2022-04-02,2,0,0,0,4,0,4,50.87381822269834,4.70010170607578
1575,MP 07: Naamsestraat 81,2022-04-03,0,0,0,0,5,1,1,50.87381822269834,4.70010170607578
1576,MP 07: Naamsestraat 81,2022-04-04,2,0,0,0,50,1,3,50.87381822269834,4.70010170607578
1577,MP 07: Naamsestraat 81,2022-04-05,0,0,0,0,43,0,10,50.87381822269834,4.70010170607578
1578,MP 07: Naamsestraat 81,2022-04-06,0,0,0,0,37,1,4,50.87381822269834,4.70010170607578
1579,MP 07: Naamsestraat 81,2022-04-07,0,0,0,0,40,1,7,50.87381822269834,4.70010170607578
1580,MP 07: Naamsestraat 81,2022-04-08,0,0,0,0,40,2,24,50.87381822269834,4.70010170607578
1581,MP 07: Naamsestraat 81,2022-04-09,0,0,0,0,10,1,5,50.87381822269834,4.70010170607578
1582,MP 07: Naamsestraat 81,2022-04-10,0,0,0,0,1,1,3,50.87381822269834,4.70010170607578
1583,MP 07: Naamsestraat 81,2022-04-11,0,0,0,0,15,3,5,50.87381822269834,4.70010170607578
1584,MP 07: Naamsestraat 81,2022-04-12,0,0,0,0,33,0,3,50.87381822269834,4.70010170607578
1585,MP 07: Naamsestraat 81,2022-04-13,1,0,0,0,29,2,6,50.87381822269834,4.70010170607578
1586,MP 07: Naamsestraat 81,2022-04-14,0,0,0,1,17,1,4,50.87381822269834,4.70010170607578
1587,MP 07: Naamsestraat 81,2022-04-15,0,2,0,0,24,2,2,50.87381822269834,4.70010170607578
1588,MP 07: Naamsestraat 81,2022-04-16,0,0,0,0,5,0,3,50.87381822269834,4.70010170607578
1589,MP 07: Naamsestraat 81,2022-04-17,0,0,0,0,10,1,1,50.87381822269834,4.70010170607578
1590,MP 07: Naamsestraat 81,2022-04-18,0,0,0,0,12,0,1,50.87381822269834,4.70010170607578
1591,MP 07: Naamsestraat 81,2022-04-19,0,2,0,0,30,0,9,50.87381822269834,4.70010170607578
1592,MP 07: Naamsestraat 81,2022-04-20,2,0,0,0,27,2,5,50.87381822269834,4.70010170607578
1593,MP 07: Naamsestraat 81,2022-04-21,1,0,0,0,31,0,9,50.87381822269834,4.70010170607578
1594,MP 07: Naamsestraat 81,2022-04-22,2,0,0,0,36,0,9,50.87381822269834,4.70010170607578
1595,MP 07: Naamsestraat 81,2022-04-23,0,0,0,0,6,1,4,50.87381822269834,4.70010170607578
1596,MP 07: Naamsestraat 81,2022-04-24,0,0,0,0,5,0,1,50.87381822269834,4.70010170607578
1597,MP 07: Naamsestraat 81,2022-04-25,0,0,0,0,21,2,7,50.87381822269834,4.70010170607578
1598,MP 07: Naamsestraat 81,2022-04-26,2,0,0,0,31,3,2,50.87381822269834,4.70010170607578
1599,MP 07: Naamsestraat 81,2022-04-27,2,0,0,0,17,0,7,50.87381822269834,4.70010170607578
1600,MP 07: Naamsestraat 81,2022-04-28,1,1,0,0,26,0,14,50.87381822269834,4.70010170607578
1601,MP 07: Naamsestraat 81,2022-04-29,3,0,0,0,25,2,13,50.87381822269834,4.70010170607578
1602,MP 07: Naamsestraat 81,2022-04-30,1,1,0,0,3,0,5,50.87381822269834,4.70010170607578
1603,MP 07: Naamsestraat 81,2022-05-01,0,0,0,0,4,1,1,50.87381822269834,4.70010170607578
1604,MP 07: Naamsestraat 81,2022-05-02,0,0,0,0,49,2,11,50.87381822269834,4.70010170607578
